TestID,SortedArray,TimeComplexity(ns),SpaceComplexity(bytes),ArraySize,ArrayType,SortingMethod,TestPassed,Exception,ExecutionTime
TC_20,"['gszox', 'jajoz', 'thkca', 'xoxor', 'wuddu', 'tljcw', 'sephb', 'xevwd', 'zesss', 'fojox', 'uhixq', 'klqjt', 'lihbb', 'fwdbb', 'gxqsm', 'hebza', 'ereeo', 'nuxfs', 'blupd', 'fjudj', 'fomvh', 'ywqsl', 'ryuyg', 'nhrqs', 'axfas', 'jhjaf', 'yqyvj', 'kxyzz', 'xembw', 'bmlhi', 'iujxc', 'aszbg', 'ggjzp', 'lyppo', 'fizfs', 'wldll', 'drqhe', 'fvnxt', 'ganjc', 'pnimi', 'pvkpo', 'urnmz', 'ywpcu', 'aiuyu', 'jeaaz', 'xxgqa', 'nwolw', 'shlmb', 'rydsk', 'hixyd', 'srnkb', 'sfzph', 'aqgda', 'jhzjq', 'tzhki', 'ukqaw', 'vbcek', 'bblau', 'pzjrc', 'tildo', 'sazhz', 'unebj', 'wgwlm', 'hsfhp', 'esqws', 'njsry', 'kknqa', 'klbht', 'mcuut', 'zucvk', 'zgdrp', 'grrkh', 'xnvww', 'ekfaw', 'bynnx', 'wgevo', 'ntpod', 'bnysy', 'gaxli', 'sfmvj', 'wvdbq', 'hfamr', 'qyuiv', 'jqgsk', 'grkwh', 'acdts', 'xicnq', 'vzxpw', 'twrnw', 'onzmz', 'hrpvm', 'wmlbn', 'ndgrl', 'gykxd', 'xanld', 'kwioy', 'khmlr', 'vcxkx', 'nwgky', 'fxecj']",155300,26904,100,String,sortQuickSort,true,None,2025-02-11 16:41:54
TC_20,"['gszox', 'jajoz', 'thkca', 'xoxor', 'wuddu', 'tljcw', 'sephb', 'xevwd', 'zesss', 'fojox', 'uhixq', 'klqjt', 'lihbb', 'fwdbb', 'gxqsm', 'hebza', 'ereeo', 'nuxfs', 'blupd', 'fjudj', 'fomvh', 'ywqsl', 'ryuyg', 'nhrqs', 'axfas', 'jhjaf', 'yqyvj', 'kxyzz', 'xembw', 'bmlhi', 'iujxc', 'aszbg', 'ggjzp', 'lyppo', 'fizfs', 'wldll', 'drqhe', 'fvnxt', 'ganjc', 'pnimi', 'pvkpo', 'urnmz', 'ywpcu', 'aiuyu', 'jeaaz', 'xxgqa', 'nwolw', 'shlmb', 'rydsk', 'hixyd', 'srnkb', 'sfzph', 'aqgda', 'jhzjq', 'tzhki', 'ukqaw', 'vbcek', 'bblau', 'pzjrc', 'tildo', 'sazhz', 'unebj', 'wgwlm', 'hsfhp', 'esqws', 'njsry', 'kknqa', 'klbht', 'mcuut', 'zucvk', 'zgdrp', 'grrkh', 'xnvww', 'ekfaw', 'bynnx', 'wgevo', 'ntpod', 'bnysy', 'gaxli', 'sfmvj', 'wvdbq', 'hfamr', 'qyuiv', 'jqgsk', 'grkwh', 'acdts', 'xicnq', 'vzxpw', 'twrnw', 'onzmz', 'hrpvm', 'wmlbn', 'ndgrl', 'gykxd', 'xanld', 'kwioy', 'khmlr', 'vcxkx', 'nwgky', 'fxecj']",439800,26904,100,String,sortSelectionSort,true,None,2025-02-11 16:41:55
TC_20,"['gszox', 'jajoz', 'thkca', 'xoxor', 'wuddu', 'tljcw', 'sephb', 'xevwd', 'zesss', 'fojox', 'uhixq', 'klqjt', 'lihbb', 'fwdbb', 'gxqsm', 'hebza', 'ereeo', 'nuxfs', 'blupd', 'fjudj', 'fomvh', 'ywqsl', 'ryuyg', 'nhrqs', 'axfas', 'jhjaf', 'yqyvj', 'kxyzz', 'xembw', 'bmlhi', 'iujxc', 'aszbg', 'ggjzp', 'lyppo', 'fizfs', 'wldll', 'drqhe', 'fvnxt', 'ganjc', 'pnimi', 'pvkpo', 'urnmz', 'ywpcu', 'aiuyu', 'jeaaz', 'xxgqa', 'nwolw', 'shlmb', 'rydsk', 'hixyd', 'srnkb', 'sfzph', 'aqgda', 'jhzjq', 'tzhki', 'ukqaw', 'vbcek', 'bblau', 'pzjrc', 'tildo', 'sazhz', 'unebj', 'wgwlm', 'hsfhp', 'esqws', 'njsry', 'kknqa', 'klbht', 'mcuut', 'zucvk', 'zgdrp', 'grrkh', 'xnvww', 'ekfaw', 'bynnx', 'wgevo', 'ntpod', 'bnysy', 'gaxli', 'sfmvj', 'wvdbq', 'hfamr', 'qyuiv', 'jqgsk', 'grkwh', 'acdts', 'xicnq', 'vzxpw', 'twrnw', 'onzmz', 'hrpvm', 'wmlbn', 'ndgrl', 'gykxd', 'xanld', 'kwioy', 'khmlr', 'vcxkx', 'nwgky', 'fxecj']",266600,26904,100,String,sortInsertionSort,true,None,2025-02-11 16:41:55
TC_20,"['gszox', 'jajoz', 'thkca', 'xoxor', 'wuddu', 'tljcw', 'sephb', 'xevwd', 'zesss', 'fojox', 'uhixq', 'klqjt', 'lihbb', 'fwdbb', 'gxqsm', 'hebza', 'ereeo', 'nuxfs', 'blupd', 'fjudj', 'fomvh', 'ywqsl', 'ryuyg', 'nhrqs', 'axfas', 'jhjaf', 'yqyvj', 'kxyzz', 'xembw', 'bmlhi', 'iujxc', 'aszbg', 'ggjzp', 'lyppo', 'fizfs', 'wldll', 'drqhe', 'fvnxt', 'ganjc', 'pnimi', 'pvkpo', 'urnmz', 'ywpcu', 'aiuyu', 'jeaaz', 'xxgqa', 'nwolw', 'shlmb', 'rydsk', 'hixyd', 'srnkb', 'sfzph', 'aqgda', 'jhzjq', 'tzhki', 'ukqaw', 'vbcek', 'bblau', 'pzjrc', 'tildo', 'sazhz', 'unebj', 'wgwlm', 'hsfhp', 'esqws', 'njsry', 'kknqa', 'klbht', 'mcuut', 'zucvk', 'zgdrp', 'grrkh', 'xnvww', 'ekfaw', 'bynnx', 'wgevo', 'ntpod', 'bnysy', 'gaxli', 'sfmvj', 'wvdbq', 'hfamr', 'qyuiv', 'jqgsk', 'grkwh', 'acdts', 'xicnq', 'vzxpw', 'twrnw', 'onzmz', 'hrpvm', 'wmlbn', 'ndgrl', 'gykxd', 'xanld', 'kwioy', 'khmlr', 'vcxkx', 'nwgky', 'fxecj']",128300,26904,100,String,sortHeapSort,true,None,2025-02-11 16:41:55
TC_20,"['gszox', 'jajoz', 'thkca', 'xoxor', 'wuddu', 'tljcw', 'sephb', 'xevwd', 'zesss', 'fojox', 'uhixq', 'klqjt', 'lihbb', 'fwdbb', 'gxqsm', 'hebza', 'ereeo', 'nuxfs', 'blupd', 'fjudj', 'fomvh', 'ywqsl', 'ryuyg', 'nhrqs', 'axfas', 'jhjaf', 'yqyvj', 'kxyzz', 'xembw', 'bmlhi', 'iujxc', 'aszbg', 'ggjzp', 'lyppo', 'fizfs', 'wldll', 'drqhe', 'fvnxt', 'ganjc', 'pnimi', 'pvkpo', 'urnmz', 'ywpcu', 'aiuyu', 'jeaaz', 'xxgqa', 'nwolw', 'shlmb', 'rydsk', 'hixyd', 'srnkb', 'sfzph', 'aqgda', 'jhzjq', 'tzhki', 'ukqaw', 'vbcek', 'bblau', 'pzjrc', 'tildo', 'sazhz', 'unebj', 'wgwlm', 'hsfhp', 'esqws', 'njsry', 'kknqa', 'klbht', 'mcuut', 'zucvk', 'zgdrp', 'grrkh', 'xnvww', 'ekfaw', 'bynnx', 'wgevo', 'ntpod', 'bnysy', 'gaxli', 'sfmvj', 'wvdbq', 'hfamr', 'qyuiv', 'jqgsk', 'grkwh', 'acdts', 'xicnq', 'vzxpw', 'twrnw', 'onzmz', 'hrpvm', 'wmlbn', 'ndgrl', 'gykxd', 'xanld', 'kwioy', 'khmlr', 'vcxkx', 'nwgky', 'fxecj']",287600,26904,100,String,sortMergeSort,true,None,2025-02-11 16:41:55
TC_21,"['czjot', 'jifhp', 'qrrrk', 'kgkwm', 'uecrb', 'wljyc', 'ujudl', 'ywrce', 'vrtfi', 'hgzbr', 'ryhbk', 'cusui', 'rdxnm', 'nibfb', 'cxqjr', 'ttkov', 'jbeoe', 'ydfsg', 'psqwa', 'pitur', 'rnlfg', 'fmlaf', 'aqtog', 'rnxnc', 'uwvsv', 'bpsiz', 'ebwps', 'vissb', 'kgvwe', 'qesbp', 'tfhig', 'mfxhi', 'wzlsa', 'bknsr', 'jddex', 'satgk', 'iawdg', 'byqag', 'iaivs', 'krfiu', 'rnwse', 'bddep', 'avihg', 'ozvkw', 'mfubt', 'awnrz', 'jjjxg', 'wgtng', 'sysnn', 'imate', 'tsido', 'bkpuq', 'ejdxk', 'myilz', 'wzxkm', 'zwqni', 'heixe', 'hxhzn', 'ylzok', 'fxfea', 'mcxjj', 'exwjz', 'lfaee', 'phhsd', 'zthot', 'tamok', 'tcudi']",189100,26776,67,String,sortBubbleSort,true,None,2025-02-11 16:41:55
TC_21,"['czjot', 'jifhp', 'qrrrk', 'kgkwm', 'uecrb', 'wljyc', 'ujudl', 'ywrce', 'vrtfi', 'hgzbr', 'ryhbk', 'cusui', 'rdxnm', 'nibfb', 'cxqjr', 'ttkov', 'jbeoe', 'ydfsg', 'psqwa', 'pitur', 'rnlfg', 'fmlaf', 'aqtog', 'rnxnc', 'uwvsv', 'bpsiz', 'ebwps', 'vissb', 'kgvwe', 'qesbp', 'tfhig', 'mfxhi', 'wzlsa', 'bknsr', 'jddex', 'satgk', 'iawdg', 'byqag', 'iaivs', 'krfiu', 'rnwse', 'bddep', 'avihg', 'ozvkw', 'mfubt', 'awnrz', 'jjjxg', 'wgtng', 'sysnn', 'imate', 'tsido', 'bkpuq', 'ejdxk', 'myilz', 'wzxkm', 'zwqni', 'heixe', 'hxhzn', 'ylzok', 'fxfea', 'mcxjj', 'exwjz', 'lfaee', 'phhsd', 'zthot', 'tamok', 'tcudi']",119600,26776,67,String,sortQuickSort,true,None,2025-02-11 16:41:55
TC_21,"['czjot', 'jifhp', 'qrrrk', 'kgkwm', 'uecrb', 'wljyc', 'ujudl', 'ywrce', 'vrtfi', 'hgzbr', 'ryhbk', 'cusui', 'rdxnm', 'nibfb', 'cxqjr', 'ttkov', 'jbeoe', 'ydfsg', 'psqwa', 'pitur', 'rnlfg', 'fmlaf', 'aqtog', 'rnxnc', 'uwvsv', 'bpsiz', 'ebwps', 'vissb', 'kgvwe', 'qesbp', 'tfhig', 'mfxhi', 'wzlsa', 'bknsr', 'jddex', 'satgk', 'iawdg', 'byqag', 'iaivs', 'krfiu', 'rnwse', 'bddep', 'avihg', 'ozvkw', 'mfubt', 'awnrz', 'jjjxg', 'wgtng', 'sysnn', 'imate', 'tsido', 'bkpuq', 'ejdxk', 'myilz', 'wzxkm', 'zwqni', 'heixe', 'hxhzn', 'ylzok', 'fxfea', 'mcxjj', 'exwjz', 'lfaee', 'phhsd', 'zthot', 'tamok', 'tcudi']",174400,26776,67,String,sortSelectionSort,true,None,2025-02-11 16:41:55
TC_21,"['czjot', 'jifhp', 'qrrrk', 'kgkwm', 'uecrb', 'wljyc', 'ujudl', 'ywrce', 'vrtfi', 'hgzbr', 'ryhbk', 'cusui', 'rdxnm', 'nibfb', 'cxqjr', 'ttkov', 'jbeoe', 'ydfsg', 'psqwa', 'pitur', 'rnlfg', 'fmlaf', 'aqtog', 'rnxnc', 'uwvsv', 'bpsiz', 'ebwps', 'vissb', 'kgvwe', 'qesbp', 'tfhig', 'mfxhi', 'wzlsa', 'bknsr', 'jddex', 'satgk', 'iawdg', 'byqag', 'iaivs', 'krfiu', 'rnwse', 'bddep', 'avihg', 'ozvkw', 'mfubt', 'awnrz', 'jjjxg', 'wgtng', 'sysnn', 'imate', 'tsido', 'bkpuq', 'ejdxk', 'myilz', 'wzxkm', 'zwqni', 'heixe', 'hxhzn', 'ylzok', 'fxfea', 'mcxjj', 'exwjz', 'lfaee', 'phhsd', 'zthot', 'tamok', 'tcudi']",125200,26776,67,String,sortInsertionSort,true,None,2025-02-11 16:41:55
TC_21,"['czjot', 'jifhp', 'qrrrk', 'kgkwm', 'uecrb', 'wljyc', 'ujudl', 'ywrce', 'vrtfi', 'hgzbr', 'ryhbk', 'cusui', 'rdxnm', 'nibfb', 'cxqjr', 'ttkov', 'jbeoe', 'ydfsg', 'psqwa', 'pitur', 'rnlfg', 'fmlaf', 'aqtog', 'rnxnc', 'uwvsv', 'bpsiz', 'ebwps', 'vissb', 'kgvwe', 'qesbp', 'tfhig', 'mfxhi', 'wzlsa', 'bknsr', 'jddex', 'satgk', 'iawdg', 'byqag', 'iaivs', 'krfiu', 'rnwse', 'bddep', 'avihg', 'ozvkw', 'mfubt', 'awnrz', 'jjjxg', 'wgtng', 'sysnn', 'imate', 'tsido', 'bkpuq', 'ejdxk', 'myilz', 'wzxkm', 'zwqni', 'heixe', 'hxhzn', 'ylzok', 'fxfea', 'mcxjj', 'exwjz', 'lfaee', 'phhsd', 'zthot', 'tamok', 'tcudi']",109900,26776,67,String,sortHeapSort,true,None,2025-02-11 16:41:55
TC_21,"['czjot', 'jifhp', 'qrrrk', 'kgkwm', 'uecrb', 'wljyc', 'ujudl', 'ywrce', 'vrtfi', 'hgzbr', 'ryhbk', 'cusui', 'rdxnm', 'nibfb', 'cxqjr', 'ttkov', 'jbeoe', 'ydfsg', 'psqwa', 'pitur', 'rnlfg', 'fmlaf', 'aqtog', 'rnxnc', 'uwvsv', 'bpsiz', 'ebwps', 'vissb', 'kgvwe', 'qesbp', 'tfhig', 'mfxhi', 'wzlsa', 'bknsr', 'jddex', 'satgk', 'iawdg', 'byqag', 'iaivs', 'krfiu', 'rnwse', 'bddep', 'avihg', 'ozvkw', 'mfubt', 'awnrz', 'jjjxg', 'wgtng', 'sysnn', 'imate', 'tsido', 'bkpuq', 'ejdxk', 'myilz', 'wzxkm', 'zwqni', 'heixe', 'hxhzn', 'ylzok', 'fxfea', 'mcxjj', 'exwjz', 'lfaee', 'phhsd', 'zthot', 'tamok', 'tcudi']",264200,26776,67,String,sortMergeSort,true,None,2025-02-11 16:41:55
TC_22,"[345, 679, 581, 30, 354, 297, 882, 780, 898, 674, 704, 562, 189, 137, 851, 129, 279, 371, 304, 18, 464, 957, 860, 93, 787, 759, 677]",287800,26616,27,Numeric,sortBubbleSort,true,None,2025-02-11 16:41:55
TC_22,"[345, 679, 581, 30, 354, 297, 882, 780, 898, 674, 704, 562, 189, 137, 851, 129, 279, 371, 304, 18, 464, 957, 860, 93, 787, 759, 677]",112200,26616,27,Numeric,sortQuickSort,true,None,2025-02-11 16:41:55
TC_22,"[345, 679, 581, 30, 354, 297, 882, 780, 898, 674, 704, 562, 189, 137, 851, 129, 279, 371, 304, 18, 464, 957, 860, 93, 787, 759, 677]",124500,26616,27,Numeric,sortSelectionSort,true,None,2025-02-11 16:41:55
TC_22,"[345, 679, 581, 30, 354, 297, 882, 780, 898, 674, 704, 562, 189, 137, 851, 129, 279, 371, 304, 18, 464, 957, 860, 93, 787, 759, 677]",94400,26616,27,Numeric,sortInsertionSort,true,None,2025-02-11 16:41:55
TC_22,"[345, 679, 581, 30, 354, 297, 882, 780, 898, 674, 704, 562, 189, 137, 851, 129, 279, 371, 304, 18, 464, 957, 860, 93, 787, 759, 677]",102400,26616,27,Numeric,sortHeapSort,true,None,2025-02-11 16:41:55
TC_22,"[345, 679, 581, 30, 354, 297, 882, 780, 898, 674, 704, 562, 189, 137, 851, 129, 279, 371, 304, 18, 464, 957, 860, 93, 787, 759, 677]",69700,26616,27,Numeric,sortMergeSort,true,None,2025-02-11 16:41:55
TC_23,"['azkyv', 'coekh', 'cilrj', 'qzryi', 'eteep', 'zqwyy', 'zvebb', 'cccdl', 'ldvit', 'vqmnu', 'sagku', 'yybbp', 'ajlff', 'yybxy', 'uiowx', 'vmxre', 'jzkcp', 'porjd', 'sxepz', 'fwboz', 'qfkhk', 'inqmz', 'hectm', 'icewj', 'dnhnm', 'bwsih', 'zkcne', 'zptsg', 'lelqo', 'ijjrj', 'sfwmn', 'bzaao', 'kivwi', 'wzacv']",110300,26640,34,String,sortBubbleSort,true,None,2025-02-11 16:41:55
TC_23,"['azkyv', 'coekh', 'cilrj', 'qzryi', 'eteep', 'zqwyy', 'zvebb', 'cccdl', 'ldvit', 'vqmnu', 'sagku', 'yybbp', 'ajlff', 'yybxy', 'uiowx', 'vmxre', 'jzkcp', 'porjd', 'sxepz', 'fwboz', 'qfkhk', 'inqmz', 'hectm', 'icewj', 'dnhnm', 'bwsih', 'zkcne', 'zptsg', 'lelqo', 'ijjrj', 'sfwmn', 'bzaao', 'kivwi', 'wzacv']",113600,26640,34,String,sortQuickSort,true,None,2025-02-11 16:41:55
TC_23,"['azkyv', 'coekh', 'cilrj', 'qzryi', 'eteep', 'zqwyy', 'zvebb', 'cccdl', 'ldvit', 'vqmnu', 'sagku', 'yybbp', 'ajlff', 'yybxy', 'uiowx', 'vmxre', 'jzkcp', 'porjd', 'sxepz', 'fwboz', 'qfkhk', 'inqmz', 'hectm', 'icewj', 'dnhnm', 'bwsih', 'zkcne', 'zptsg', 'lelqo', 'ijjrj', 'sfwmn', 'bzaao', 'kivwi', 'wzacv']",171100,26640,34,String,sortSelectionSort,true,None,2025-02-11 16:41:55
TC_23,"['azkyv', 'coekh', 'cilrj', 'qzryi', 'eteep', 'zqwyy', 'zvebb', 'cccdl', 'ldvit', 'vqmnu', 'sagku', 'yybbp', 'ajlff', 'yybxy', 'uiowx', 'vmxre', 'jzkcp', 'porjd', 'sxepz', 'fwboz', 'qfkhk', 'inqmz', 'hectm', 'icewj', 'dnhnm', 'bwsih', 'zkcne', 'zptsg', 'lelqo', 'ijjrj', 'sfwmn', 'bzaao', 'kivwi', 'wzacv']",211800,26640,34,String,sortInsertionSort,true,None,2025-02-11 16:41:55
TC_23,"['azkyv', 'coekh', 'cilrj', 'qzryi', 'eteep', 'zqwyy', 'zvebb', 'cccdl', 'ldvit', 'vqmnu', 'sagku', 'yybbp', 'ajlff', 'yybxy', 'uiowx', 'vmxre', 'jzkcp', 'porjd', 'sxepz', 'fwboz', 'qfkhk', 'inqmz', 'hectm', 'icewj', 'dnhnm', 'bwsih', 'zkcne', 'zptsg', 'lelqo', 'ijjrj', 'sfwmn', 'bzaao', 'kivwi', 'wzacv']",106700,26640,34,String,sortHeapSort,true,None,2025-02-11 16:41:55
TC_23,"['azkyv', 'coekh', 'cilrj', 'qzryi', 'eteep', 'zqwyy', 'zvebb', 'cccdl', 'ldvit', 'vqmnu', 'sagku', 'yybbp', 'ajlff', 'yybxy', 'uiowx', 'vmxre', 'jzkcp', 'porjd', 'sxepz', 'fwboz', 'qfkhk', 'inqmz', 'hectm', 'icewj', 'dnhnm', 'bwsih', 'zkcne', 'zptsg', 'lelqo', 'ijjrj', 'sfwmn', 'bzaao', 'kivwi', 'wzacv']",76200,26640,34,String,sortMergeSort,true,None,2025-02-11 16:41:55
TC_24,"[346, 410, 286, 983, 842, 810, 746, 271, 590, 494, 756, 334, 107, 101, 334, 606, 778, 471, 86, 229, 563, 322, 286, 701, 78, 543, 851]",84100,26616,27,Numeric,sortBubbleSort,true,None,2025-02-11 16:41:55
TC_24,"[346, 410, 286, 983, 842, 810, 746, 271, 590, 494, 756, 334, 107, 101, 334, 606, 778, 471, 86, 229, 563, 322, 286, 701, 78, 543, 851]",100700,26616,27,Numeric,sortQuickSort,true,None,2025-02-11 16:41:55
TC_24,"[346, 410, 286, 983, 842, 810, 746, 271, 590, 494, 756, 334, 107, 101, 334, 606, 778, 471, 86, 229, 563, 322, 286, 701, 78, 543, 851]",293600,26616,27,Numeric,sortSelectionSort,true,None,2025-02-11 16:41:55
TC_24,"[346, 410, 286, 983, 842, 810, 746, 271, 590, 494, 756, 334, 107, 101, 334, 606, 778, 471, 86, 229, 563, 322, 286, 701, 78, 543, 851]",100400,26616,27,Numeric,sortInsertionSort,true,None,2025-02-11 16:41:55
TC_24,"[346, 410, 286, 983, 842, 810, 746, 271, 590, 494, 756, 334, 107, 101, 334, 606, 778, 471, 86, 229, 563, 322, 286, 701, 78, 543, 851]",99100,26616,27,Numeric,sortHeapSort,true,None,2025-02-11 16:41:55
TC_24,"[346, 410, 286, 983, 842, 810, 746, 271, 590, 494, 756, 334, 107, 101, 334, 606, 778, 471, 86, 229, 563, 322, 286, 701, 78, 543, 851]",133900,26616,27,Numeric,sortMergeSort,true,None,2025-02-11 16:41:55
TC_25,"['enfmq', 'xtnea', 'hxgsf', 'shzaw', 'sdasa', 'eowzr', 'jibwh', 'sxnzi', 'xinxq', 'sxpmc', 'qnzbe', 'cutmm', 'fytxk', 'yisyq', 'bxtme', 'dwboo', 'vfxza', 'yqopw', 'xhdqu', 'nyiev', 'teseo', 'aqedu', 'mmxtf', 'bjsda', 'tqqlf', 'nsegn', 'tmsfn', 'faxil', 'rijdb', 'aikkg', 'ynupy', 'sakdg', 'zpigx', 'qdohm', 'mbcev', 'rfhwo', 'mlufx', 'nhlrc', 'acyvd', 'jrrkp', 'upmfh', 'xvjdt']",168800,26672,42,String,sortBubbleSort,true,None,2025-02-11 16:41:55
TC_25,"['enfmq', 'xtnea', 'hxgsf', 'shzaw', 'sdasa', 'eowzr', 'jibwh', 'sxnzi', 'xinxq', 'sxpmc', 'qnzbe', 'cutmm', 'fytxk', 'yisyq', 'bxtme', 'dwboo', 'vfxza', 'yqopw', 'xhdqu', 'nyiev', 'teseo', 'aqedu', 'mmxtf', 'bjsda', 'tqqlf', 'nsegn', 'tmsfn', 'faxil', 'rijdb', 'aikkg', 'ynupy', 'sakdg', 'zpigx', 'qdohm', 'mbcev', 'rfhwo', 'mlufx', 'nhlrc', 'acyvd', 'jrrkp', 'upmfh', 'xvjdt']",126600,26672,42,String,sortQuickSort,true,None,2025-02-11 16:41:56
TC_25,"['enfmq', 'xtnea', 'hxgsf', 'shzaw', 'sdasa', 'eowzr', 'jibwh', 'sxnzi', 'xinxq', 'sxpmc', 'qnzbe', 'cutmm', 'fytxk', 'yisyq', 'bxtme', 'dwboo', 'vfxza', 'yqopw', 'xhdqu', 'nyiev', 'teseo', 'aqedu', 'mmxtf', 'bjsda', 'tqqlf', 'nsegn', 'tmsfn', 'faxil', 'rijdb', 'aikkg', 'ynupy', 'sakdg', 'zpigx', 'qdohm', 'mbcev', 'rfhwo', 'mlufx', 'nhlrc', 'acyvd', 'jrrkp', 'upmfh', 'xvjdt']",184700,26672,42,String,sortSelectionSort,true,None,2025-02-11 16:41:56
TC_25,"['enfmq', 'xtnea', 'hxgsf', 'shzaw', 'sdasa', 'eowzr', 'jibwh', 'sxnzi', 'xinxq', 'sxpmc', 'qnzbe', 'cutmm', 'fytxk', 'yisyq', 'bxtme', 'dwboo', 'vfxza', 'yqopw', 'xhdqu', 'nyiev', 'teseo', 'aqedu', 'mmxtf', 'bjsda', 'tqqlf', 'nsegn', 'tmsfn', 'faxil', 'rijdb', 'aikkg', 'ynupy', 'sakdg', 'zpigx', 'qdohm', 'mbcev', 'rfhwo', 'mlufx', 'nhlrc', 'acyvd', 'jrrkp', 'upmfh', 'xvjdt']",153000,26672,42,String,sortInsertionSort,true,None,2025-02-11 16:41:56
TC_25,"['enfmq', 'xtnea', 'hxgsf', 'shzaw', 'sdasa', 'eowzr', 'jibwh', 'sxnzi', 'xinxq', 'sxpmc', 'qnzbe', 'cutmm', 'fytxk', 'yisyq', 'bxtme', 'dwboo', 'vfxza', 'yqopw', 'xhdqu', 'nyiev', 'teseo', 'aqedu', 'mmxtf', 'bjsda', 'tqqlf', 'nsegn', 'tmsfn', 'faxil', 'rijdb', 'aikkg', 'ynupy', 'sakdg', 'zpigx', 'qdohm', 'mbcev', 'rfhwo', 'mlufx', 'nhlrc', 'acyvd', 'jrrkp', 'upmfh', 'xvjdt']",156300,26672,42,String,sortHeapSort,true,None,2025-02-11 16:41:56
TC_25,"['enfmq', 'xtnea', 'hxgsf', 'shzaw', 'sdasa', 'eowzr', 'jibwh', 'sxnzi', 'xinxq', 'sxpmc', 'qnzbe', 'cutmm', 'fytxk', 'yisyq', 'bxtme', 'dwboo', 'vfxza', 'yqopw', 'xhdqu', 'nyiev', 'teseo', 'aqedu', 'mmxtf', 'bjsda', 'tqqlf', 'nsegn', 'tmsfn', 'faxil', 'rijdb', 'aikkg', 'ynupy', 'sakdg', 'zpigx', 'qdohm', 'mbcev', 'rfhwo', 'mlufx', 'nhlrc', 'acyvd', 'jrrkp', 'upmfh', 'xvjdt']",109400,26672,42,String,sortMergeSort,true,None,2025-02-11 16:41:56
TC_26,"['fykre', 'hzalr', 'mbykb', 'mlldw', 'vihou', 'linvw', 'sjooh', 'lapna', 'kilpi', 'ehfdn', 'eufhv', 'ujgjb', 'rpeap', 'zeibq', 'bxbxw', 'lesxb', 'oaknf', 'ohxyb', 'kxwyh', 'hzxtl', 'qsbuc', 'xqykv', 'zlsfa', 'dtrkt', 'oommk', 'kxdla', 'rwkru', 'gowje', 'jcdnl', 'eqaiq', 'dpria', 'nsisp', 'ndxvi', 'euuhd', 'tnfyp', 'vpczi', 'slmjq', 'itibh', 'yezwc', 'wrllu', 'mxtpd']",182800,26672,41,String,sortBubbleSort,true,None,2025-02-11 16:41:56
TC_26,"['fykre', 'hzalr', 'mbykb', 'mlldw', 'vihou', 'linvw', 'sjooh', 'lapna', 'kilpi', 'ehfdn', 'eufhv', 'ujgjb', 'rpeap', 'zeibq', 'bxbxw', 'lesxb', 'oaknf', 'ohxyb', 'kxwyh', 'hzxtl', 'qsbuc', 'xqykv', 'zlsfa', 'dtrkt', 'oommk', 'kxdla', 'rwkru', 'gowje', 'jcdnl', 'eqaiq', 'dpria', 'nsisp', 'ndxvi', 'euuhd', 'tnfyp', 'vpczi', 'slmjq', 'itibh', 'yezwc', 'wrllu', 'mxtpd']",88300,26672,41,String,sortQuickSort,true,None,2025-02-11 16:41:56
TC_26,"['fykre', 'hzalr', 'mbykb', 'mlldw', 'vihou', 'linvw', 'sjooh', 'lapna', 'kilpi', 'ehfdn', 'eufhv', 'ujgjb', 'rpeap', 'zeibq', 'bxbxw', 'lesxb', 'oaknf', 'ohxyb', 'kxwyh', 'hzxtl', 'qsbuc', 'xqykv', 'zlsfa', 'dtrkt', 'oommk', 'kxdla', 'rwkru', 'gowje', 'jcdnl', 'eqaiq', 'dpria', 'nsisp', 'ndxvi', 'euuhd', 'tnfyp', 'vpczi', 'slmjq', 'itibh', 'yezwc', 'wrllu', 'mxtpd']",159100,26672,41,String,sortSelectionSort,true,None,2025-02-11 16:41:56
TC_26,"['fykre', 'hzalr', 'mbykb', 'mlldw', 'vihou', 'linvw', 'sjooh', 'lapna', 'kilpi', 'ehfdn', 'eufhv', 'ujgjb', 'rpeap', 'zeibq', 'bxbxw', 'lesxb', 'oaknf', 'ohxyb', 'kxwyh', 'hzxtl', 'qsbuc', 'xqykv', 'zlsfa', 'dtrkt', 'oommk', 'kxdla', 'rwkru', 'gowje', 'jcdnl', 'eqaiq', 'dpria', 'nsisp', 'ndxvi', 'euuhd', 'tnfyp', 'vpczi', 'slmjq', 'itibh', 'yezwc', 'wrllu', 'mxtpd']",86500,26672,41,String,sortInsertionSort,true,None,2025-02-11 16:41:56
TC_26,"['fykre', 'hzalr', 'mbykb', 'mlldw', 'vihou', 'linvw', 'sjooh', 'lapna', 'kilpi', 'ehfdn', 'eufhv', 'ujgjb', 'rpeap', 'zeibq', 'bxbxw', 'lesxb', 'oaknf', 'ohxyb', 'kxwyh', 'hzxtl', 'qsbuc', 'xqykv', 'zlsfa', 'dtrkt', 'oommk', 'kxdla', 'rwkru', 'gowje', 'jcdnl', 'eqaiq', 'dpria', 'nsisp', 'ndxvi', 'euuhd', 'tnfyp', 'vpczi', 'slmjq', 'itibh', 'yezwc', 'wrllu', 'mxtpd']",94500,26672,41,String,sortHeapSort,true,None,2025-02-11 16:41:56
